Proj ID,Status,Title,RDC,Start Year,End Year,PI,Data Name,Data Code
2835,Active,"Firm Effects, Industry Effects, and the LEHD",Berkeley,2022,,Jesse M Rothstein,LEHD Individual Characteristics File (ICF) - 2014,LEHD-ICF-2014
2835,Active,"Firm Effects, Industry Effects, and the LEHD",Berkeley,2022,,Jesse M Rothstein,LEHD Quarterly Workforce Indicators (QWI) - 2014,LEHD-QWI-2014
2835,Active,"Firm Effects, Industry Effects, and the LEHD",Berkeley,2022,,Jesse M Rothstein,LEHD Successor-Predecessor File (SPF) - 2014,LEHD-SPF-2014
2835,Active,"Firm Effects, Industry Effects, and the LEHD",Berkeley,2022,,Jesse M Rothstein,LEHD Unit-to-Worker (U2W) - 2014,LEHD-U2W-2014
2836,Active,Understanding the Effects of Natural Disasters on Rental Markets and Renter Migration Decisions,Wisconsin,2023,,Corbett Grainger,American Community Survey,ACS
2836,Active,Understanding the Effects of Natural Disasters on Rental Markets and Renter Migration Decisions,Wisconsin,2023,,Corbett Grainger,American Housing Survey,AHS
2836,Active,Understanding the Effects of Natural Disasters on Rental Markets and Renter Migration Decisions,Wisconsin,2023,,Corbett Grainger,BOC Census Numident (CNUM),CENSUS_CNUM
2836,Active,Understanding the Effects of Natural Disasters on Rental Markets and Renter Migration Decisions,Wisconsin,2023,,Corbett Grainger,BOC PIK Crosswalk American Community Survey (ACS),CENSUS_CROSSWALK_ACS
2836,Active,Understanding the Effects of Natural Disasters on Rental Markets and Renter Migration Decisions,Wisconsin,2023,,Corbett Grainger,BOC PIK Crosswalk American Housing Survey (AHS),CENSUS_CROSSWALK_AHS
2836,Active,Understanding the Effects of Natural Disasters on Rental Markets and Renter Migration Decisions,Wisconsin,2023,,Corbett Grainger,BOC Master Address File Auxiliary Reference File (MAFARF),CENSUS_CROSSWALK_MARF
2837,Active,Aggregate Mark-Up and Unobserved Heterogeneity,Atlanta,2023,,Peng Shao,Annual Capital Expenditures Survey,ACE
2837,Active,Aggregate Mark-Up and Unobserved Heterogeneity,Atlanta,2023,,Peng Shao,Annual Survey of Manufactures,ASM
2837,Active,Aggregate Mark-Up and Unobserved Heterogeneity,Atlanta,2023,,Peng Shao,Census of Manufactures,CMF
2837,Active,Aggregate Mark-Up and Unobserved Heterogeneity,Atlanta,2023,,Peng Shao,Longitudinal Business Database - With EIN and Revenue,LBDREV
2837,Active,Aggregate Mark-Up and Unobserved Heterogeneity,Atlanta,2023,,Peng Shao,Longitudinal Foreign Trade Transactions Database,LFTTD
2837,Active,Aggregate Mark-Up and Unobserved Heterogeneity,Atlanta,2023,,Peng Shao,Supplementary Public Data - Price Indices,PRICE_INDICES
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,Annual Capital Expenditures Survey,ACE
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,Annual Survey of Manufactures,ASM
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,Census of Manufactures,CMF
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,Compustat-SSEL Bridge,CSB
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,Form 5500 Bridge File,F55BF
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,Integrated Longitudinal Business Database,ILBD
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,Longitudinal Business Database - With EIN and Revenue,LBDREV
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,LEHD Employer Characteristics File (ECF) - 2014,LEHD-ECF-2014
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,LEHD Employer Characteristics File (ECF) T26 Components - 2014,LEHD-ECFT26-2014
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,LEHD Employment History File (EHF) - 2014,LEHD-EHF-2014
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,LEHD Geocoded Address List (GAL) - 2014,LEHD-GAL-2014
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,LEHD Geocoded Address List (GAL) T26 Components - 2014,LEHD-GALT26-2014
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,LEHD Individual Characteristics File (ICF) - 2014,LEHD-ICF-2014
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,LEHD Individual Characteristics File (ICF) T26 Components - 2014,LEHD-ICFT26-2014
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,LEHD Quarterly Workforce Indicators (QWI) - 2014,LEHD-QWI-2014
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,LEHD Person-Level Demographics (Workers Only; ICF demographics),LEHD_DEMO
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,"LEHD Employer-Level Files (ECF, SPF, QWI; non-T26)",LEHD_EMPLOYERS
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,LEHD Employer-Level File T26 (ECF; T26),LEHD_EMPLOYERS_T26
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,"LEHD Job-Level Files (EHF, JHF)",LEHD_JOBS
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,LEHD Person-Level Residence (Workers Only; ICF Residence),LEHD_RESIDENCE
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,Standard Statistical Establishment Listing,SSL
2840,Active,College Graduates' Response to Vacancy Postings and the Implications for Productivity,Wisconsin,2023,,Annemarie Schweinert,American Community Survey,ACS
2840,Active,College Graduates' Response to Vacancy Postings and the Implications for Productivity,Wisconsin,2023,,Annemarie Schweinert,BOC PIK Crosswalk American Community Survey (ACS),CENSUS_CROSSWALK_ACS
2840,Active,College Graduates' Response to Vacancy Postings and the Implications for Productivity,Wisconsin,2023,,Annemarie Schweinert,BOC Master Address File Auxiliary Reference File (MAFARF),CENSUS_CROSSWALK_MARF
2840,Active,College Graduates' Response to Vacancy Postings and the Implications for Productivity,Wisconsin,2023,,Annemarie Schweinert,Master Address File Extract,MAFX
2840,Active,College Graduates' Response to Vacancy Postings and the Implications for Productivity,Wisconsin,2023,,Annemarie Schweinert,National Survey of College Graduates,NSCG
2840,Active,College Graduates' Response to Vacancy Postings and the Implications for Productivity,Wisconsin,2023,,Annemarie Schweinert,National Survey of College Graduates Crosswalk,NSCG_XWALK
2842,Active,"Task-Specific Experience, Family Formation, and the Gender Wage Gap",Cornell,2023,,Isaac Cohen,American Community Survey,ACS
2842,Active,"Task-Specific Experience, Family Formation, and the Gender Wage Gap",Cornell,2023,,Isaac Cohen,BOC Census Numident (CNUM),CENSUS_CNUM
2842,Active,"Task-Specific Experience, Family Formation, and the Gender Wage Gap",Cornell,2023,,Isaac Cohen,BOC PIK Crosswalk American Community Survey (ACS),CENSUS_CROSSWALK_ACS
2842,Active,"Task-Specific Experience, Family Formation, and the Gender Wage Gap",Cornell,2023,,Isaac Cohen,BOC Master Address File Auxiliary Reference File (MAFARF),CENSUS_CROSSWALK_MARF
2842,Active,"Task-Specific Experience, Family Formation, and the Gender Wage Gap",Cornell,2023,,Isaac Cohen,Census Household Composition Key File,CENSUS_HH_COMP_KEY
2842,Active,"Task-Specific Experience, Family Formation, and the Gender Wage Gap",Cornell,2023,,Isaac Cohen,Master Address File Extract,MAFX
2842,Active,"Task-Specific Experience, Family Formation, and the Gender Wage Gap",Cornell,2023,,Isaac Cohen,Supplementary Public Data - Price Indices,PRICE_INDICES
2849,Active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",Texas,2023,,Zachary Ward,American Community Survey,ACS
2849,Active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",Texas,2023,,Zachary Ward,Decennial Census,CEN
2849,Active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",Texas,2023,,Zachary Ward,BOC Consolidated PIK Crosswalk Current Population Survey (CPS),CENSUS_CONSXWALK_CPS
2849,Active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",Texas,2023,,Zachary Ward,BOC Crosswalk 1940 IPUMS Research,CENSUS_CROSSWALK_1940_IPUMS
2849,Active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",Texas,2023,,Zachary Ward,BOC PIK Crosswalk American Community Survey (ACS),CENSUS_CROSSWALK_ACS
2849,Active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",Texas,2023,,Zachary Ward,BOC PIK Crosswalk Current Population Survey-ASEC (CPS),CENSUS_CROSSWALK_CPS
2849,Active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",Texas,2023,,Zachary Ward,BOC PIK Crosswalk Census Unedited File (CUF),CENSUS_CROSSWALK_CUF
2849,Active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",Texas,2023,,Zachary Ward,1940 IPUMS Research,COMM_1940_IPUMS_RESEARCH
2849,Active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",Texas,2023,,Zachary Ward,Census IPUMS Research,COMM_CENSUS_IPUMS_RESEARCH
2849,Active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",Texas,2023,,Zachary Ward,Current Population Survey March Supplement,CPS
2849,Active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",Texas,2023,,Zachary Ward,Harmonized Decennial Census,HCEN
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Annual Business Survey,ABS
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Annual Capital Expenditures Survey,ACE
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Annual Integrated Economic Survey,AIES
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Annual Survey of Entrepreneurs,ASE
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Annual Survey of Manufactures,ASM
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Business Enterprise Research and Development Survey (BERD),BERD
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,BOC Master Address File Auxiliary Reference File (MAFARF),CENSUS_CROSSWALK_MARF
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Census of Manufactures,CMF
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Commercial Black Knight Master Address Data (ADDR),COMM_BLACKKNIGHT_ADDR
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Commercial Black Knight Deeds Data (DEED),COMM_BLACKKNIGHT_DEED
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Commercial Black Knight Parcel Boundary Data (PB),COMM_BLACKKNIGHT_PB
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Commercial CoreLogic Buildings,COMM_CORELOGIC_BLDGS
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Commercial CoreLogic Property Deeds,COMM_CORELOGIC_DEED
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Integrated Longitudinal Business Database,ILBD
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Intellectual Property Public Patent Data PIK Crosswalk,IP_INVENTOR_CROSSWALK
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Intellectual Property Public Patent Data - No PII,IP_PUBLIC_NOPII
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Longitudinal Business Database - With EIN and Revenue,LBDREV
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,LEHD Person-Level Demographics (Workers Only; ICF demographics),LEHD_DEMO
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,"LEHD Employer-Level Files (ECF, SPF, QWI; non-T26)",LEHD_EMPLOYERS
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,LEHD Employer-Level File T26 (ECF; T26),LEHD_EMPLOYERS_T26
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,"LEHD Job-Level Files (EHF, JHF)",LEHD_JOBS
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,LEHD Person-Level Residence (Workers Only; ICF Residence),LEHD_RESIDENCE
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Disclosure Avoidance Population Tables,POP_TABLES
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Supplementary Public Data - Price Indices,PRICE_INDICES
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Supplementary Public Data - County Characteristics,PUBLIC_COUNTY
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,SBA Disaster Loan Data,SBA_DLD
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,SBA Disaster Loan Data Business Applicants (BA),SBA_DLD_BA
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,SBA Disaster Loan Data Business Decisions (BD),SBA_DLD_BD
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,SBA Disaster Loan Data Business Up (BU),SBA_DLD_BU
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,SBA Disaster Loan Data Home Applicants (HA),SBA_DLD_HA
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,SBA Disaster Loan Data Home Decisions (HD),SBA_DLD_HD
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,SBA Disaster Loan Data Home Up (HU),SBA_DLD_HU
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Survey of Business Owners,SBO
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Survey of Industrial Research and Development,SIRD
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Standard Statistical Establishment Listing,SSL
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,American Community Survey,ACS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,Decennial Census,CEN
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,BOC Best race and ethnicity administrative records file,CENSUS_BESTRACE
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,BOC Best Race and Ethnicity Admin Records Modified,CENSUS_BESTRACE_NONRSTRCT
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,BOC Census Numident (CNUM),CENSUS_CNUM
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,BOC Consolidated PIK Crosswalk Current Population Survey (CPS),CENSUS_CONSXWALK_CPS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,BOC Consolidated PIK Crosswalk Survey of Income and Program Participation (SIPP),CENSUS_CONSXWALK_SIPP
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,BOC PIK Crosswalk American Community Survey (ACS),CENSUS_CROSSWALK_ACS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,BOC PIK Crosswalk Current Population Survey-ASEC (CPS),CENSUS_CROSSWALK_CPS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,BOC PIK Crosswalk CPS School Enrollment Supplement,CENSUS_CROSSWALK_CPSSCHOOL
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,BOC PIK Crosswalk Current Population Survey (CPS) Food Security Data,CENSUS_CROSSWALK_CPS_FS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,BOC PIK Crosswalk Census Unedited File (CUF),CENSUS_CROSSWALK_CUF
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,BOC Master Address File Auxiliary Reference File (MAFARF),CENSUS_CROSSWALK_MARF
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,BOC PIK Crosswalk National Crime Victimization Survey (NCVS),CENSUS_CROSSWALK_NCVS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,Census Household Composition Key File,CENSUS_HH_COMP_KEY
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,Current Population Survey March Supplement,CPS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,Current Population Survey Fertility Supplement,CPSFERT
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,Current Population Survey Food Security Supplement,CPSFS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,CPS School Enrollment Supplement,CPSSCHOOL
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,HUD Tenant Rental Assistance Certification System (TRACS),HUD-TRACS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,HUD Moving to Opportunity,HUD_MTO
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,LEHD Person-Level Demographics (Workers Only; ICF demographics),LEHD_DEMO
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,"LEHD Employer-Level Files (ECF, SPF, QWI; non-T26)",LEHD_EMPLOYERS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,"LEHD Job-Level Files (EHF, JHF)",LEHD_JOBS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,LEHD Person-Level Residence (Workers Only; ICF Residence),LEHD_RESIDENCE
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,Master Address File Extract,MAFX
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,Mortality Disparities in American Communities,MDAC
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,National Crime Victimization Survey,NCVS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,Survey of Income and Program Participation (SIPP) Panels,SIPP
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,SSA Detailed Earnings Record (DER) ACS Extract,SSA_DER_ACS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,SSA Detailed Earnings Record (DER) CPS Extract,SSA_DER_CPS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,SSA Detailed Earnings Record (DER) SIPP Extract,SSA_DER_SIPP
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,SSA Summary Earnings Record (SER) ACS Extract,SSA_SER_ACS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,SSA Summary Earnings Record (SER) CPS Extract,SSA_SER_CPS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,SSA Summary Earnings Record (SER) SIPP Extract,SSA_SER_SIPP
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,SSA Supplemental Security Record (SSR) ACS Extract,SSA_SSR_ACS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,SSA Supplemental Security Record (SSR) CPS Extract,SSA_SSR_CPS
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,SSA Supplemental Security Record (SSR) SIPP Extract,SSA_SSR_SIPP
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,State - Temporary Assistance for Needy Families (TANF) - Massachusetts,STATE_TANF_MA
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,State - Temporary Assistance for Needy Families (TANF) - Montana,STATE_TANF_MT
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,"State - Women, Infants, and Children (WIC) - Montana",STATE_WIC_MT
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,University of Michigan - CJARS,UM_CJARS
2857,Active,"Common Ownership, Labor Market Outcomes, and Corporate Investment: Establishment-Level Evidence",Philadelphia,2023,,Xin Dai,Annual Integrated Economic Survey,AIES
2857,Active,"Common Ownership, Labor Market Outcomes, and Corporate Investment: Establishment-Level Evidence",Philadelphia,2023,,Xin Dai,Annual Survey of Manufactures,ASM
2857,Active,"Common Ownership, Labor Market Outcomes, and Corporate Investment: Establishment-Level Evidence",Philadelphia,2023,,Xin Dai,Census of Manufactures,CMF
2857,Active,"Common Ownership, Labor Market Outcomes, and Corporate Investment: Establishment-Level Evidence",Philadelphia,2023,,Xin Dai,Compustat-SSEL Bridge,CSB
2857,Active,"Common Ownership, Labor Market Outcomes, and Corporate Investment: Establishment-Level Evidence",Philadelphia,2023,,Xin Dai,Form 5500 Bridge File,F55BF
2857,Active,"Common Ownership, Labor Market Outcomes, and Corporate Investment: Establishment-Level Evidence",Philadelphia,2023,,Xin Dai,Longitudinal Business Database - With EIN and Revenue,LBDREV
2857,Active,"Common Ownership, Labor Market Outcomes, and Corporate Investment: Establishment-Level Evidence",Philadelphia,2023,,Xin Dai,Disclosure Avoidance Population Tables,POP_TABLES
2857,Active,"Common Ownership, Labor Market Outcomes, and Corporate Investment: Establishment-Level Evidence",Philadelphia,2023,,Xin Dai,Supplementary Public Data - County Characteristics,PUBLIC_COUNTY
2857,Active,"Common Ownership, Labor Market Outcomes, and Corporate Investment: Establishment-Level Evidence",Philadelphia,2023,,Xin Dai,Standard Statistical Establishment Listing,SSL
2858,Active,"Survival, Growth, and Productivity of Small Businesses in the U.S.",Maryland,2023,,Mark Turner,Annual Business Survey,ABS
2858,Active,"Survival, Growth, and Productivity of Small Businesses in the U.S.",Maryland,2023,,Mark Turner,Annual Integrated Economic Survey,AIES
2858,Active,"Survival, Growth, and Productivity of Small Businesses in the U.S.",Maryland,2023,,Mark Turner,Annual Survey of Entrepreneurs,ASE
2858,Active,"Survival, Growth, and Productivity of Small Businesses in the U.S.",Maryland,2023,,Mark Turner,Annual Survey of Manufactures,ASM
2858,Active,"Survival, Growth, and Productivity of Small Businesses in the U.S.",Maryland,2023,,Mark Turner,Census of Manufactures,CMF
2858,Active,"Survival, Growth, and Productivity of Small Businesses in the U.S.",Maryland,2023,,Mark Turner,Integrated Longitudinal Business Database,ILBD
2858,Active,"Survival, Growth, and Productivity of Small Businesses in the U.S.",Maryland,2023,,Mark Turner,Intellectual Property Public Patent Data - No PII,IP_PUBLIC_NOPII
2858,Active,"Survival, Growth, and Productivity of Small Businesses in the U.S.",Maryland,2023,,Mark Turner,Longitudinal Business Database - With EIN and Revenue,LBDREV
2858,Active,"Survival, Growth, and Productivity of Small Businesses in the U.S.",Maryland,2023,,Mark Turner,Survey of Business Owners,SBO
2858,Active,"Survival, Growth, and Productivity of Small Businesses in the U.S.",Maryland,2023,,Mark Turner,Standard Statistical Establishment Listing,SSL
2861,Active,"Examining the impact of Supplemental Nutrition Assistance Program purchasing power on adults' food security, nutrition, and health",Atlanta,2023,,Augustine Denteh,BOC PIK Crosswalk Current Population Survey (CPS) Food Security Data,CENSUS_CROSSWALK_CPS_FS
2861,Active,"Examining the impact of Supplemental Nutrition Assistance Program purchasing power on adults' food security, nutrition, and health",Atlanta,2023,,Augustine Denteh,Current Population Survey Food Security Supplement,CPSFS
2861,Active,"Examining the impact of Supplemental Nutrition Assistance Program purchasing power on adults' food security, nutrition, and health",Atlanta,2023,,Augustine Denteh,State - SNAP and TANF - Connecticut,STATE_SNAPTANF_CT
2861,Active,"Examining the impact of Supplemental Nutrition Assistance Program purchasing power on adults' food security, nutrition, and health",Atlanta,2023,,Augustine Denteh,State - SNAP and TANF - North Carolina,STATE_SNAPTANF_NC
2861,Active,"Examining the impact of Supplemental Nutrition Assistance Program purchasing power on adults' food security, nutrition, and health",Atlanta,2023,,Augustine Denteh,State - SNAP and TANF - Nebraska,STATE_SNAPTANF_NE
