Proj ID,Status,Title,RDC,Start Year,End Year,PI,Researcher
2606,Active,The Anatomy of Firm Exit,Triangle,2021,,Gideon Bornstein,Catherine L Gonzalez
2606,Active,The Anatomy of Firm Exit,Triangle,2021,,Gideon Bornstein,Tanvi Jindal
2606,Active,The Anatomy of Firm Exit,Triangle,2021,,Gideon Bornstein,Weiting Miao
2606,Active,The Anatomy of Firm Exit,Triangle,2021,,Gideon Bornstein,Paige Stevenson
2608,Completed,"The Dynamics of Compensation at Young, High Growth Firms",UCLA,2021,2022.0,Anthony Papac,Anthony Papac
2627,Active,Firms' Networks and Natural Disasters: Evidence from U.S.,Boston,2022,,Federico Esposito,Federico Esposito
2627,Active,Firms' Networks and Natural Disasters: Evidence from U.S.,Boston,2022,,Federico Esposito,Taige Wang
2627,Active,Firms' Networks and Natural Disasters: Evidence from U.S.,Boston,2022,,Federico Esposito,Ziqi Zhou
2631,Active,U.S. Global Value Chains,Dallas,2021,,Kei-Mu Yi,Spencer B Bowdle
2631,Active,U.S. Global Value Chains,Dallas,2021,,Kei-Mu Yi,Aaron B Flaaen
2631,Active,U.S. Global Value Chains,Dallas,2021,,Kei-Mu Yi,Andrea M Garcia
2631,Active,U.S. Global Value Chains,Dallas,2021,,Kei-Mu Yi,Fariha Kamal
2631,Active,U.S. Global Value Chains,Dallas,2021,,Kei-Mu Yi,Eunhee Lee
2631,Active,U.S. Global Value Chains,Dallas,2021,,Kei-Mu Yi,Grace C Ozor
2631,Active,U.S. Global Value Chains,Dallas,2021,,Kei-Mu Yi,Kei-Mu Yi
2631,Active,U.S. Global Value Chains,Dallas,2021,,Kei-Mu Yi,Lauren E spits
2633,Active,Search and Matching in the Venture Capital Industry,Boston,2022,,Yoshiki Ando,Yoshiki Ando
2633,Active,Search and Matching in the Venture Capital Industry,Boston,2022,,Yoshiki Ando,Jeremy Greenwood
2633,Active,Search and Matching in the Venture Capital Industry,Boston,2022,,Yoshiki Ando,Sergio Salgado Ibanez
2638,Active,The role of finance in the production of industrial pollution: evidence from matched regulatory datasets,Triangle,2021,,Aymeric Bellon,Aymeric Bellon
2638,Active,The role of finance in the production of industrial pollution: evidence from matched regulatory datasets,Triangle,2021,,Aymeric Bellon,Pang-Li Chen
2644,Active,The Impact of Housing Assistance on Residential Environmental Exposures,Baruch,2022,,Catherine L Connolly,Catherine L Connolly
2650,Active,The Effects of the New Deal Relief Spending on Longevity,UCLA,2023,,Nathaniel Barlow,Nathaniel Barlow
2650,Active,The Effects of the New Deal Relief Spending on Longevity,UCLA,2023,,Nathaniel Barlow,Ariadna Jou
2652,Active,"Volatility Shocks, Financial Frictions, and Worker Reallocation",Missouri,2021,,Yajie Wang,Yajie Wang
2656,Active,"Understanding the Relationships Between Gender/Racial Diversity, Management Practices, and Organizational Performance",Kansas City,2023,,Bryan Hong,Bryan Hong
2656,Active,"Understanding the Relationships Between Gender/Racial Diversity, Management Practices, and Organizational Performance",Kansas City,2023,,Bryan Hong,Izuchukwu E Mbaraonye
2657,Active,Improving Water and Wastewater for Rural Economic Development,Kentucky,2021,,Alison Davis,Alison Davis
2657,Active,Improving Water and Wastewater for Rural Economic Development,Kentucky,2021,,Alison Davis,Andrew Owen
2657,Active,Improving Water and Wastewater for Rural Economic Development,Kentucky,2021,,Alison Davis,Jairus Rossi
2660,Active,Embedded Experimental Design Methodology for Informing Annual Survey of Manufactures (ASM) Survey Redesigns,Kentucky,2022,,Derek Young,Zachary Steckler
2660,Active,Embedded Experimental Design Methodology for Informing Annual Survey of Manufactures (ASM) Survey Redesigns,Kentucky,2022,,Derek Young,Derek Young
2661,Active,The Effect of Rent Control and Inclusionary Zoning on Housing Affordability and Access to Opportunity,Georgetown,2022,,Christina Stacy,Christopher Davis
2661,Active,The Effect of Rent Control and Inclusionary Zoning on Housing Affordability and Access to Opportunity,Georgetown,2022,,Christina Stacy,Timothy Hodge
2661,Active,The Effect of Rent Control and Inclusionary Zoning on Housing Affordability and Access to Opportunity,Georgetown,2022,,Christina Stacy,Tim Komarek
2661,Active,The Effect of Rent Control and Inclusionary Zoning on Housing Affordability and Access to Opportunity,Georgetown,2022,,Christina Stacy,Christina Stacy
2665,Completed,"Migration, Gentrification, and the Residential Integration of Same-Sex Couples: An Analysis of Census Microdata",Atlanta,2022,2026.0,Amy Spring,Amy Spring
2669,Active,Alice and small business: How patent eligibility shapes market entry,Berkeley,2022,,Konhee Chang,Konhee Chang
2669,Active,Alice and small business: How patent eligibility shapes market entry,Berkeley,2022,,Konhee Chang,Dominik Jurek
2674,Active,College Major Choice and Labor Market Matching,Cornell,2022,,Ronni X Pavan,Michael Abbott
2674,Active,College Major Choice and Labor Market Matching,Cornell,2022,,Ronni X Pavan,Joshua L Kinsler
2674,Active,College Major Choice and Labor Market Matching,Cornell,2022,,Ronni X Pavan,Boris Orellana
2674,Active,College Major Choice and Labor Market Matching,Cornell,2022,,Ronni X Pavan,Ronni X Pavan
2674,Active,College Major Choice and Labor Market Matching,Cornell,2022,,Ronni X Pavan,Joseph R Reddin
2679,Active,Parameterizing the Income Distribution,Michigan,2022,,Conrad Kosowsky,Conrad Kosowsky
2680,Active,The Consequences of the Design of Social Safety Net Programs,Michigan,2022,,Lea Bart,Lea Bart
2681,Active,High-Tech Innovative Startups: Testing for the Leonardo Polymath Effect and Assessing the Contribution to Radical Innovation,Georgetown,2022,,Timothy Wojan,Timothy Wojan
2685,Active,Firm Dynamics in International Trade: Evidence from the U.S.-China Tariff Increase,Cornell,2022,,Chang Liu,Chengyuan He
2685,Active,Firm Dynamics in International Trade: Evidence from the U.S.-China Tariff Increase,Cornell,2022,,Chang Liu,Chang Liu
2685,Active,Firm Dynamics in International Trade: Evidence from the U.S.-China Tariff Increase,Cornell,2022,,Chang Liu,Xiaomei Sui
2685,Active,Firm Dynamics in International Trade: Evidence from the U.S.-China Tariff Increase,Cornell,2022,,Chang Liu,Soo Kyung Woo
2686,Active,The Role of Financial Technologies in the U.S. Banking Industry,Baruch,2022,,Diana Weng,Zhenhao Piao
2686,Active,The Role of Financial Technologies in the U.S. Banking Industry,Baruch,2022,,Diana Weng,Diana Weng
2687,Active,Hate Crime Victimization and Reporting: Unraveling the Contextual Effects Using Data from the National Crime Victimization Survey,Florida,2022,,Sylwia Piatkowska,Brendan Lantz
2687,Active,Hate Crime Victimization and Reporting: Unraveling the Contextual Effects Using Data from the National Crime Victimization Survey,Florida,2022,,Sylwia Piatkowska,Sylwia Piatkowska
2689,Active,Reconciling the Quantitative Gap in Measuring the Social Costs of Gentrification: Evidence from the American Housing Survey,Atlanta,2022,,AJ Golio,AJ Golio
2693,Active,"Minimum Wages, the Earned Income Tax Credit, and Neighborhoods: New Research",Irvine,2022,,David Neumark,Daniel B Firoozi
2693,Active,"Minimum Wages, the Earned Income Tax Credit, and Neighborhoods: New Research",Irvine,2022,,David Neumark,David Neumark
2695,Active,The Impact of Childhood Medicaid Eligibility on Future Criminal Involvement,Chicago,2022,,Ethan Jenkins,Ethan Jenkins
2697,Active,Can Unexploited Monopsony Power be Used to Counteract Income Tax Policy?,Atlanta,2023,,Alexander Siebert,Amy Lim
2697,Active,Can Unexploited Monopsony Power be Used to Counteract Income Tax Policy?,Atlanta,2023,,Alexander Siebert,Alexander Siebert
2698,Active,"Firm Heterogeneity, Misallocation, and Trade",Atlanta,2022,,Jong Chung,Jong Chung
2699,Active,Hyper-Local Economic Ecosystems,Colorado,2022,,Kassandra M McLean,Richard K Mansfield
2699,Active,Hyper-Local Economic Ecosystems,Colorado,2022,,Kassandra M McLean,Kassandra M McLean
2699,Active,Hyper-Local Economic Ecosystems,Colorado,2022,,Kassandra M McLean,Martha H Stinson
2702,Active,Heterogeneous Effects of Increasing Healthcare Costs on Local Firms,Baruch,2021,,Samantha Zeller,Samantha Zeller
2703,Active,The identification and neighborhood locations of children from mixed and unmixed ethno-racial backgrounds,Cornell,2022,,Matthew S Hall,Richard D Alba
2703,Active,The identification and neighborhood locations of children from mixed and unmixed ethno-racial backgrounds,Cornell,2022,,Matthew S Hall,Jiwon Lee
2705,Active,Evidence from National Surveys on STEM Workforce Development for Diverse Young Adults,Berkeley,2023,,Byeongdon Oh,Byeongdon Oh
2706,Active,Effects of Access to Early Childhood Education on Determinants of Mothers' Human Capital Investments,Utah,2022,,Riley Wilson,Jocelyn Wikle
2706,Active,Effects of Access to Early Childhood Education on Determinants of Mothers' Human Capital Investments,Utah,2022,,Riley Wilson,Riley Wilson
2711,Active,Barriers and Solutions for Small and Medium Sized Manufacturers' Collaborative Robot Adoption,Atlanta,2023,,Nancey G Leigh,Heonyeong Lee
2711,Active,Barriers and Solutions for Small and Medium Sized Manufacturers' Collaborative Robot Adoption,Atlanta,2023,,Nancey G Leigh,Nancey G Leigh
2712,Active,Productivity and Efficiency Analysis in U.S. Food Manufacturing Industry,Penn State,2022,,Pinar Celikkol Geylani,Pinar Celikkol Geylani
2715,Active,"Labor Market Power, Corporate Financing, and Interest Rate Shocks",Minnesota,2022,,Richard Thakor,Richard Thakor
2717,Active,Intersectional Environmental Justice: Examining Micro-level Disparities in Multiple Environmental Outcomes,Utah,2022,,Timothy Collins,Marco Allain
2717,Active,Intersectional Environmental Justice: Examining Micro-level Disparities in Multiple Environmental Outcomes,Utah,2022,,Timothy Collins,Timothy Collins
2717,Active,Intersectional Environmental Justice: Examining Micro-level Disparities in Multiple Environmental Outcomes,Utah,2022,,Timothy Collins,Siena Crivac
2717,Active,Intersectional Environmental Justice: Examining Micro-level Disparities in Multiple Environmental Outcomes,Utah,2022,,Timothy Collins,Sara Grineski
2717,Active,Intersectional Environmental Justice: Examining Micro-level Disparities in Multiple Environmental Outcomes,Utah,2022,,Timothy Collins,Justin Plascencia-Maciel
2717,Active,Intersectional Environmental Justice: Examining Micro-level Disparities in Multiple Environmental Outcomes,Utah,2022,,Timothy Collins,Roger Renteria
2717,Active,Intersectional Environmental Justice: Examining Micro-level Disparities in Multiple Environmental Outcomes,Utah,2022,,Timothy Collins,Ahmad M Riyadh
2717,Active,Intersectional Environmental Justice: Examining Micro-level Disparities in Multiple Environmental Outcomes,Utah,2022,,Timothy Collins,Ricardo Rubio
2717,Active,Intersectional Environmental Justice: Examining Micro-level Disparities in Multiple Environmental Outcomes,Utah,2022,,Timothy Collins,Juliette Weber
2718,Active,Factors Driving Changes in U.S. Firms' International Sourcing from China,Fed Board,2022,,Justin R Pierce,Justin R Pierce
2718,Active,Factors Driving Changes in U.S. Firms' International Sourcing from China,Fed Board,2022,,Justin R Pierce,Emily Wisniewski
2726,Active,The Impact of Short-termism on Inputs and Outcomes of Firm R&D,Maryland,2023,,Trey Cummings,Trey Cummings
2730,Active,The Effect of Wage Floors on Technology Adoption and Firm Dynamics,Philadelphia,2022,,Jordan Peeples,Jonathan E Arnold
2730,Active,The Effect of Wage Floors on Technology Adoption and Firm Dynamics,Philadelphia,2022,,Jordan Peeples,Jordan Peeples
2731,Active,Salary History Bans: Wages and Mobility,Austin,2022,,Tyler J Ludwig,Tyler J Ludwig
2732,Active,Financial Constraints and the Margins of Misallocation Across Firms,Stanford,2022,,Chenzi Xu,Xiang Ding
2732,Active,Financial Constraints and the Margins of Misallocation Across Firms,Stanford,2022,,Chenzi Xu,Carl C Kontz
2732,Active,Financial Constraints and the Margins of Misallocation Across Firms,Stanford,2022,,Chenzi Xu,Yonglin Liang
2732,Active,Financial Constraints and the Margins of Misallocation Across Firms,Stanford,2022,,Chenzi Xu,Adrien Matray
2732,Active,Financial Constraints and the Margins of Misallocation Across Firms,Stanford,2022,,Chenzi Xu,Chenzi Xu
2733,Active,"Residential Outside Options, Households' Residential Mobility, and the Welfare Effects of Place-Based Policies and Gentrification",Boston,2022,,Justin V Gilbert,Robert T French
2733,Active,"Residential Outside Options, Households' Residential Mobility, and the Welfare Effects of Place-Based Policies and Gentrification",Boston,2022,,Justin V Gilbert,Justin V Gilbert
2735,Active,"Intangibles, Productivity, and Firm Growth",Boston,2022,,James Bessen,Yoshiki Ando
2735,Active,"Intangibles, Productivity, and Firm Growth",Boston,2022,,James Bessen,James Bessen
2735,Active,"Intangibles, Productivity, and Firm Growth",Boston,2022,,James Bessen,Erich Denk
2735,Active,"Intangibles, Productivity, and Firm Growth",Boston,2022,,James Bessen,James Traina
2735,Active,"Intangibles, Productivity, and Firm Growth",Boston,2022,,James Bessen,Xiupeng Wang
2744,Active,Factor aging and technology adoption,Kentucky,2023,,Minsu Ko,Minsu Ko
2744,Active,Factor aging and technology adoption,Kentucky,2023,,Minsu Ko,Mingye Yin
2746,Active,The Effect of Flexner-Era Medical School Closures on Physician Geographic Distribution and Population Health,Wisconsin,2022,,Ethan Schmick,Ethan Schmick
2747,Active,How Neighborhoods Shape Voting Behavior: Evidence from Childhood Relocations,Boston,2023,,Vincent Pons,Jacob Brown
2747,Active,How Neighborhoods Shape Voting Behavior: Evidence from Childhood Relocations,Boston,2023,,Vincent Pons,Sahil Chinoy
2747,Active,How Neighborhoods Shape Voting Behavior: Evidence from Childhood Relocations,Boston,2023,,Vincent Pons,Martin Koenen
2751,Active,Effects of Public Investment in Higher Education,Boston,2024,,David J Deming,Kirsten S Mumma
2759,Active,Examining Longitudinal Labor Market Outcomes in the US with New Data and Methods,UCLA,2022,,Lisa Abraham,Lisa Abraham
2759,Active,Examining Longitudinal Labor Market Outcomes in the US with New Data and Methods,UCLA,2022,,Lisa Abraham,Christine Mulhern
2759,Active,Examining Longitudinal Labor Market Outcomes in the US with New Data and Methods,UCLA,2022,,Lisa Abraham,Isaac Opper
2759,Active,Examining Longitudinal Labor Market Outcomes in the US with New Data and Methods,UCLA,2022,,Lisa Abraham,Prateek Puri
2759,Active,Examining Longitudinal Labor Market Outcomes in the US with New Data and Methods,UCLA,2022,,Lisa Abraham,Elizabeth Roth
2762,Active,"Supply Chains, Shocks, and the Real Economy",Dallas,2023,,Nuri Ersahin,Nuri Ersahin
2762,Active,"Supply Chains, Shocks, and the Real Economy",Dallas,2023,,Nuri Ersahin,Ruidi Huang
2763,Active,Distributional Consequences of Electrifying the Trucking Industry,Cornell,2022,,Cuicui Chen,Cuicui Chen
2763,Active,Distributional Consequences of Electrifying the Trucking Industry,Cornell,2022,,Cuicui Chen,Daiqiang Zhang
2764,Active,"Artificial Intelligence, Firm Productivity, and Industry Dynamics",Baruch,2022,,Jin Liu,Jin Liu
2764,Active,"Artificial Intelligence, Firm Productivity, and Industry Dynamics",Baruch,2022,,Jin Liu,Le Tang
2766,Active,"Entrepreneurship, Careers and Social Mobility",Boston,2022,,William R Kerr,Ryan F Barr
2766,Active,"Entrepreneurship, Careers and Social Mobility",Boston,2022,,William R Kerr,John Barrios
2766,Active,"Entrepreneurship, Careers and Social Mobility",Boston,2022,,William R Kerr,Ross Cole
2766,Active,"Entrepreneurship, Careers and Social Mobility",Boston,2022,,William R Kerr,Francis M Dillon
2766,Active,"Entrepreneurship, Careers and Social Mobility",Boston,2022,,William R Kerr,William R Kerr
2766,Active,"Entrepreneurship, Careers and Social Mobility",Boston,2022,,William R Kerr,Sari Kerr
2766,Active,"Entrepreneurship, Careers and Social Mobility",Boston,2022,,William R Kerr,Louis J Maiden
2766,Active,"Entrepreneurship, Careers and Social Mobility",Boston,2022,,William R Kerr,Maire T Mullane
2766,Active,"Entrepreneurship, Careers and Social Mobility",Boston,2022,,William R Kerr,Lydia L Qin
2766,Active,"Entrepreneurship, Careers and Social Mobility",Boston,2022,,William R Kerr,Andrew J Wang
2768,Active,"Tariff Actions, Supply Chains, and Company Outcomes",Florida,2023,,Tao Li,Tao Li
2769,Active,"The Effects of Place-Based Treatments on Neighborhoods, Incumbent Residents, and In-Migration",Philadelphia,2022,,Evan Mast,Andrew L Garin
2769,Active,"The Effects of Place-Based Treatments on Neighborhoods, Incumbent Residents, and In-Migration",Philadelphia,2022,,Evan Mast,Ethan Jenkins
2769,Active,"The Effects of Place-Based Treatments on Neighborhoods, Incumbent Residents, and In-Migration",Philadelphia,2022,,Evan Mast,Evan Mast
2769,Active,"The Effects of Place-Based Treatments on Neighborhoods, Incumbent Residents, and In-Migration",Philadelphia,2022,,Evan Mast,Davin Reed
2769,Active,"The Effects of Place-Based Treatments on Neighborhoods, Incumbent Residents, and In-Migration",Philadelphia,2022,,Evan Mast,Bryan A Stuart
2771,Active,Identifying Sources of Monopsony Power in Labor Markets,UCLA,2022,,Chandni Raja,Chandni Raja
2775,Active,Quantitative Easing and Business Survival,USC,2023,,Rodney Ramcharan,Haoyang Liu
2775,Active,Quantitative Easing and Business Survival,USC,2023,,Rodney Ramcharan,Dean A Parker
2775,Active,Quantitative Easing and Business Survival,USC,2023,,Rodney Ramcharan,Rodney Ramcharan
2776,Active,Long-Term Effect of Prenatal Exposure to Radiation,Cornell,2023,,Qingli Fan,Qingli Fan
2776,Active,Long-Term Effect of Prenatal Exposure to Radiation,Cornell,2023,,Qingli Fan,Nicholas J Sanders
2782,Active,The Roles of the Opioid and COVID Crises in Entrepreneurship and Innovation,Triangle,2023,,Maryann P Feldman,Scott Langford
2793,Active,The Rise of Punitive Criminal Justice Policy in the Wake of the Great Migration,Berkeley,2023,,Conrad C Miller,Benjamin Feigenberg
2793,Active,The Rise of Punitive Criminal Justice Policy in the Wake of the Great Migration,Berkeley,2023,,Conrad C Miller,Conrad C Miller
2793,Active,The Rise of Punitive Criminal Justice Policy in the Wake of the Great Migration,Berkeley,2023,,Conrad C Miller,Jessalyn A Nelson
2794,Active,The Impact of Layoff Notices on Household Debt and Reemployment,Chicago,2023,,Christopher R Stewart,Sophia B Moore
2794,Active,The Impact of Layoff Notices on Household Debt and Reemployment,Chicago,2023,,Christopher R Stewart,Christopher R Stewart
2797,Active,"Parental Wealth, Post-Secondary Human Capital Investment, and Post-College Outcomes",Wisconsin,2022,,Jeremy A Kirk,Jeremy A Kirk
2799,Active,"Labor Mobility, Earnings, and Network Structure",Cornell,2022,,Xiaonan Ma,Xiaonan Ma
2800,Active,Agglomeration Across Cities: General Equilibrium Impacts of the Spatial Networks of Inventors in the United States,Cornell,2023,,Weiliang Tan,Ivan Rudik
2800,Active,Agglomeration Across Cities: General Equilibrium Impacts of the Spatial Networks of Inventors in the United States,Cornell,2023,,Weiliang Tan,Weiliang Tan
2801,Active,The Effects of COVID-19 on the US Economy,Fed Board,2023,,Timothy Dore,Timothy Dore
2801,Active,The Effects of COVID-19 on the US Economy,Fed Board,2023,,Timothy Dore,Aria B Drake
2801,Active,The Effects of COVID-19 on the US Economy,Fed Board,2023,,Timothy Dore,Adam M Isen
2801,Active,The Effects of COVID-19 on the US Economy,Fed Board,2023,,Timothy Dore,Traci L Mach
2802,Active,Exploring Prosecutor Behavior and Its Impact on Society,Boston,2023,,Chika Okafor,Chika Okafor
2809,Active,Targeting Homes with High Pb Exposure Risks by Leveraging Big Data and Advanced Machine-Learning Algorithms,Kentucky,2024,,Jacqueline MacDonald Gibson,Hana T Chmielewski
2810,Active,The Impact of Labor Management on Capital-Labor Substitution,Kentucky,2023,,Kenneth Troske,Jesse Linkhorn
2810,Active,The Impact of Labor Management on Capital-Labor Substitution,Kentucky,2023,,Kenneth Troske,Brian Redding
2810,Active,The Impact of Labor Management on Capital-Labor Substitution,Kentucky,2023,,Kenneth Troske,Kenneth Troske
2811,Active,"Demystifying Asian Americans' Earnings (Dis)Advantages in the US Labor Market, 2000-2014",Philadelphia,2023,,Xi Song,Allison Dunatchik
2811,Active,"Demystifying Asian Americans' Earnings (Dis)Advantages in the US Labor Market, 2000-2014",Philadelphia,2023,,Xi Song,Rebecca A Schut
2811,Active,"Demystifying Asian Americans' Earnings (Dis)Advantages in the US Labor Market, 2000-2014",Philadelphia,2023,,Xi Song,Xi Song
2811,Active,"Demystifying Asian Americans' Earnings (Dis)Advantages in the US Labor Market, 2000-2014",Philadelphia,2023,,Xi Song,Ziyao Tian
2811,Active,"Demystifying Asian Americans' Earnings (Dis)Advantages in the US Labor Market, 2000-2014",Philadelphia,2023,,Xi Song,Jiahui Xu
2816,Active,Tracing Lifetime Effects of Education,Cornell,2023,,Seth G Sanders,Dan Black
2816,Active,Tracing Lifetime Effects of Education,Cornell,2023,,Seth G Sanders,Adrian A Haws
2816,Active,Tracing Lifetime Effects of Education,Cornell,2023,,Seth G Sanders,Anna Malinovskaya
2816,Active,Tracing Lifetime Effects of Education,Cornell,2023,,Seth G Sanders,Seth G Sanders
2817,Active,Sub-State Analysis of National Survey of Children's Health (NSCH) Oversamples for State and Local Public Health Planning & Assessment,Colorado,2023,,Ashley H Hirai,Marina J Chabot
2817,Active,Sub-State Analysis of National Survey of Children's Health (NSCH) Oversamples for State and Local Public Health Planning & Assessment,Colorado,2023,,Ashley H Hirai,Jo-Yu Chin
2817,Active,Sub-State Analysis of National Survey of Children's Health (NSCH) Oversamples for State and Local Public Health Planning & Assessment,Colorado,2023,,Ashley H Hirai,Anna B Flynn
2817,Active,Sub-State Analysis of National Survey of Children's Health (NSCH) Oversamples for State and Local Public Health Planning & Assessment,Colorado,2023,,Ashley H Hirai,Rozhan Ghanbari
2817,Active,Sub-State Analysis of National Survey of Children's Health (NSCH) Oversamples for State and Local Public Health Planning & Assessment,Colorado,2023,,Ashley H Hirai,Gloriam V Guenzburger
2817,Active,Sub-State Analysis of National Survey of Children's Health (NSCH) Oversamples for State and Local Public Health Planning & Assessment,Colorado,2023,,Ashley H Hirai,Angela S Heisey
2817,Active,Sub-State Analysis of National Survey of Children's Health (NSCH) Oversamples for State and Local Public Health Planning & Assessment,Colorado,2023,,Ashley H Hirai,Ashley H Hirai
2817,Active,Sub-State Analysis of National Survey of Children's Health (NSCH) Oversamples for State and Local Public Health Planning & Assessment,Colorado,2023,,Ashley H Hirai,Erika Iisa
2817,Active,Sub-State Analysis of National Survey of Children's Health (NSCH) Oversamples for State and Local Public Health Planning & Assessment,Colorado,2023,,Ashley H Hirai,Solita J Jones
2817,Active,Sub-State Analysis of National Survey of Children's Health (NSCH) Oversamples for State and Local Public Health Planning & Assessment,Colorado,2023,,Ashley H Hirai,Ashley Juhl
2817,Active,Sub-State Analysis of National Survey of Children's Health (NSCH) Oversamples for State and Local Public Health Planning & Assessment,Colorado,2023,,Ashley H Hirai,Seema G Nayak
2824,Active,Methods and Applications for Massive One-mode and Bipartite Social Networks,Maryland,2023,,Lingxin x Hao,Lingxin X Hao
2827,Active,Tariff Exclusions and Firms' Performance,Boston,2022,,Federico Esposito,Federico Esposito
2827,Active,Tariff Exclusions and Firms' Performance,Boston,2022,,Federico Esposito,David Kuenzel
2827,Active,Tariff Exclusions and Firms' Performance,Boston,2022,,Federico Esposito,Taige Wang
2827,Active,Tariff Exclusions and Firms' Performance,Boston,2022,,Federico Esposito,Ziqi Zhou
2829,Active,"Understanding Criminal Offending and Mortality Using CJARS, the Numident File, and the Mortality Disparities in American Communities (MDAC) Data",Penn State,2023,,Siyu Liu,Samuel E DeWitt
2829,Active,"Understanding Criminal Offending and Mortality Using CJARS, the Numident File, and the Mortality Disparities in American Communities (MDAC) Data",Penn State,2023,,Siyu Liu,Megan Denver
2829,Active,"Understanding Criminal Offending and Mortality Using CJARS, the Numident File, and the Mortality Disparities in American Communities (MDAC) Data",Penn State,2023,,Siyu Liu,Siyu Liu
2829,Active,"Understanding Criminal Offending and Mortality Using CJARS, the Numident File, and the Mortality Disparities in American Communities (MDAC) Data",Penn State,2023,,Siyu Liu,Joseph Risi
2835,Active,"Firm Effects, Industry Effects, and the LEHD",Berkeley,2022,,Jesse M Rothstein,Hannah R Case
2835,Active,"Firm Effects, Industry Effects, and the LEHD",Berkeley,2022,,Jesse M Rothstein,Nicole A Gandre
2835,Active,"Firm Effects, Industry Effects, and the LEHD",Berkeley,2022,,Jesse M Rothstein,Richard Jin
2835,Active,"Firm Effects, Industry Effects, and the LEHD",Berkeley,2022,,Jesse M Rothstein,Moises Yi
2836,Active,Understanding the Effects of Natural Disasters on Rental Markets and Renter Migration Decisions,Wisconsin,2023,,Corbett Grainger,Mythili Vinnakota
2837,Active,Aggregate Mark-Up and Unobserved Heterogeneity,Atlanta,2023,,Peng Shao,Peng Shao
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,Jie He
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,Seung Hyeong Lee
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,Zhongling Qin
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,Selale Tuzel
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,Miao Zhang
2838,Active,Labor Hiring Strategies: Determinants and Implications for Firm Financials,Atlanta,2022,,Jie He,Chi Zhang
2840,Active,College Graduates' Response to Vacancy Postings and the Implications for Productivity,Wisconsin,2023,,Annemarie Schweinert,Laura A Boisten
2840,Active,College Graduates' Response to Vacancy Postings and the Implications for Productivity,Wisconsin,2023,,Annemarie Schweinert,John C Braxton
2840,Active,College Graduates' Response to Vacancy Postings and the Implications for Productivity,Wisconsin,2023,,Annemarie Schweinert,Annemarie Schweinert
2840,Active,College Graduates' Response to Vacancy Postings and the Implications for Productivity,Wisconsin,2023,,Annemarie Schweinert,Jeffrey A Smith
2842,Active,"Task-Specific Experience, Family Formation, and the Gender Wage Gap",Cornell,2023,,Isaac Cohen,Isaac Cohen
2849,Active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",Texas,2023,,Zachary Ward,Zachary Ward
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Tarikua Erda
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Xavier A Giroud
2851,Active,The Impact of Natural Disasters on Business Dynamics,Baruch,2023,,Tarikua Erda,Jeffrey Shrader
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,Andrew Joung
2854,Active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,Michigan,2023,,Andrew Joung,James M Reeves
2857,Active,"Common Ownership, Labor Market Outcomes, and Corporate Investment: Establishment-Level Evidence",Philadelphia,2023,,Xin Dai,Xin Dai
2857,Active,"Common Ownership, Labor Market Outcomes, and Corporate Investment: Establishment-Level Evidence",Philadelphia,2023,,Xin Dai,Yue Qiu
2858,Active,"Survival, Growth, and Productivity of Small Businesses in the U.S.",Maryland,2023,,Mark Turner,Jing Xue
2858,Active,"Survival, Growth, and Productivity of Small Businesses in the U.S.",Maryland,2023,,Mark Turner,Liu A Yang
2861,Active,"Examining the impact of Supplemental Nutrition Assistance Program purchasing power on adults' food security, nutrition, and health",Atlanta,2023,,Augustine Denteh,Augustine Denteh
2861,Active,"Examining the impact of Supplemental Nutrition Assistance Program purchasing power on adults' food security, nutrition, and health",Atlanta,2023,,Augustine Denteh,Amy Lim
2862,Active,Labor Union Membership and the Baby Boom,Chicago,2023,,Henry Downes,Henry Downes
2863,Active,Local Market Concentration and its Determinants,Boston,2023,,Maxwell Miller,Maxwell Miller
2867,Active,Child Health Care Coordination in Health Provider Shortage Areas,Florida,2023,,Michele Parker,Hye-Jung Yun
2868,Active,Racial Inequality Between Firms,Boston,2024,,Clemens A Aeppli,Clemens A Aeppli
2874,Active,The Structural Drivers of Price and Quantity Adjustment: Insights from Tariff and Exchange Rate Passthrough,Boston,2023,,Sarah Gertler,Sarah Gertler
2875,Active,The Effect of SNAP Policy on Labor Market and Health Outcomes,Michigan,2023,,Craig Carpenter,Craig Carpenter
2875,Active,The Effect of SNAP Policy on Labor Market and Health Outcomes,Michigan,2023,,Craig Carpenter,Thomas C Keene
